generation,animalid,accessid,rfid,earpunch,dam,sire,dob,dow,dorfid,sex,coatcolor,plate_id,well_position,dosacking,number_sacked,weanednumber,littersize,breederpair,rack_number,rack_position,comments
100,G100_B61_03,111006103,933000320946460,LB,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:04,12/6/2023 12:57:11,M,albino,04,E11,,,8,8,61,4,B6,"nan,neck wound - treating"
100,G100_B61_04,111006104,933000320946459,LC,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:04,12/6/2023 12:57:11,M,albino,04,F11,,,8,8,61,4,B6,"nan,nan"
100,G100_B61_09,111006109,933000320946466,RT,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:32,12/6/2023 13:02:01,F,albino,04,G11,,,8,8,61,4,C6,"nan,nan"
100,G100_B61_10,111006110,933000320946464,RM,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:32,12/6/2023 13:02:01,F,albino,04,H11,,,8,8,61,4,C6,"nan,nan"
100,G100_B61_11,111006111,933000320946472,RB,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:32,12/6/2023 13:02:01,F,albino,04,A12,,,8,8,61,4,C6,"nan,nan"
100,G100_B61_12,111006112,933000320946471,RC,G99_B63_05,G99_B45_01,11/13/2023 9:23:01,12/6/2023 10:24:32,12/6/2023 13:02:01,F,albino,04,B12,,,8,8,61,4,C6,"nan,nan"
100,G100_B62_01,111006201,933000320947013,LT,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:18,12/11/2023 14:04:17,M,albino,06,F06,,,9,9,62,3,E6,"nan,nan"
100,G100_B62_02,111006202,933000320947007,LM,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:18,12/11/2023 14:04:17,M,albino,06,G06,,,9,9,62,3,E6,"nan,nan"
100,G100_B62_03,111006203,933000320947014,LB,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:18,12/11/2023 14:04:17,M,albino,06,H06,,,9,9,62,3,E6,"nan,nan"
100,G100_B62_04,111006204,933000320947001,LC,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:18,12/11/2023 14:04:17,M,albino,06,A07,,,9,9,62,3,E6,"nan,nan"
100,G100_B62_05,111006205,933000320947017,LTRT,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:18,12/11/2023 14:06:34,M,blackhood,06,B07,,,9,9,62,3,B7,"nan,nan"
100,G100_B62_09,111006209,933000320947021,RT,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:48,12/11/2023 14:11:42,F,albino,06,C07,,,9,9,62,3,A7,"nan,nan"
100,G100_B62_10,111006210,933000320947002,RM,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:48,12/11/2023 14:11:42,F,albino,06,D07,,,9,9,62,3,A7,"nan,nan"
100,G100_B62_11,111006211,933000320947008,RB,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:48,12/11/2023 14:11:42,F,albino,06,E07,,,9,9,62,3,A7,"nan,nan"
100,G100_B62_12,111006212,933000320947011,RC,G99_B63_06,G99_B14_02,11/20/2023 10:49:02,12/11/2023 13:38:48,12/11/2023 14:11:42,F,brownhood,06,F07,,,9,9,62,3,A7,"nan,nan"
100,G100_B63_01,111006301,933000320978237,LT,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:08,12/7/2023 12:22:54,M,albino,05,E07,,,10,10,63,3,B4,"nan,nan"
100,G100_B63_02,111006302,933000320946904,LM,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:08,12/7/2023 12:22:54,M,albino,05,F07,,,10,10,63,3,B4,"nan,neck wound - treating"
100,G100_B63_03,111006303,933000320946903,LB,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:08,12/7/2023 12:22:54,M,albino,05,G07,,,10,10,63,3,B4,"nan,neck wound - treating"
100,G100_B63_09,111006309,933000320946924,RT,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:44,12/7/2023 12:27:19,F,albino,05,H07,,,10,10,63,3,D2,"nan,nan"
100,G100_B63_10,111006310,933000320946923,RM,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:44,12/7/2023 12:27:19,F,albino,05,A08,,,10,10,63,3,D2,"nan,nan"
100,G100_B63_11,111006311,933000320946919,RB,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:44,12/7/2023 12:27:19,F,albino,05,B08,,,10,10,63,3,D2,"nan,nan"
100,G100_B63_12,111006312,933000320946913,RC,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:44,12/7/2023 12:27:19,F,albino,05,C08,,,10,10,63,3,D2,"nan,neck wound - treating"
100,G100_B63_13,111006313,933000320946920,LMRM,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:44,12/7/2023 12:33:14,F,albino,05,D08,,,10,10,63,3,E2,"nan,dehydrated"
100,G100_B63_14,111006314,933000320946901,LBRB,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:44,12/7/2023 12:33:14,F,albino,05,E08,,,10,10,63,3,E2,"nan,dehydrated - FD"
100,G100_B63_15,111006315,933000320946911,LCRC,G99_B64_05,G99_B23_02,11/14/2023 9:36:02,12/7/2023 10:08:44,12/7/2023 12:33:14,F,albino,05,F08,,,10,10,63,3,E2,"nan,dehydrated - dead"
100,G100_B65_01,111006501,933000320946580,LT,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:18,12/7/2023 12:37:35,M,brownhood,05,G08,,,11,11,65,3,A3,"nan,nan"
100,G100_B65_02,111006502,933000320946583,LM,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:18,12/7/2023 12:37:35,M,brown,05,H08,,,11,11,65,3,A3,"nan,nan"
100,G100_B65_03,111006503,933000320946916,LB,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:18,12/7/2023 12:37:35,M,brown,05,A09,,,11,11,65,3,A3,"nan,nan"
100,G100_B65_04,111006504,933000320946576,LC,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:18,12/7/2023 12:37:35,M,brown,05,B09,,,11,11,65,3,A3,"nan,nan"
100,G100_B65_05,111006505,933000320946912,LTRT,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:18,12/7/2023 12:41:21,M,brown,05,C09,,,11,11,65,3,B3,"nan,nan"
100,G100_B65_06,111006506,933000320978238,LTRM,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:18,12/7/2023 12:41:21,M,brown,05,D09,,,11,11,65,3,B3,"nan,nan"
100,G100_B65_07,111006507,933000320946906,LTRB,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:18,12/7/2023 12:41:21,M,black,05,E09,,,11,11,65,3,B3,"nan,nan"
100,G100_B65_09,111006509,933000320946925,RT,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:45,12/7/2023 12:47:11,F,brownhood,05,F09,,,11,11,65,3,C3,"nan,nan"
100,G100_B65_10,111006510,933000320946579,RM,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:45,12/7/2023 12:47:11,F,blackhood,05,G09,,,11,11,65,3,C3,"nan,nan"
100,G100_B65_11,111006511,933000320946577,RB,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:45,12/7/2023 12:47:11,F,brown,05,H09,,,11,11,65,3,C3,"nan,nan"
100,G100_B65_12,111006512,933000320978355,RC,G99_B65_08,G99_B33_02,11/14/2023 9:36:07,12/7/2023 10:10:45,12/7/2023 12:47:11,F,brown,05,A10,,,11,11,65,3,C3,"nan,nan"
100,G100_B66_01,111006601,933000320881996,LT,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:04,12/12/2023 10:59:27,M,black,07,H01,,,9,9,66,3,E7,"nan,nan"
100,G100_B66_02,111006602,933000320947004,LM,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:04,12/12/2023 10:59:27,M,black,07,A02,,,9,9,66,3,E7,"nan,nan"
100,G100_B66_03,111006603,933000320881995,LB,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:04,12/12/2023 10:59:27,M,black,07,B02,,,9,9,66,3,E7,"nan,nan"
100,G100_B66_09,111006609,933000320881994,RT,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:43,12/12/2023 11:05:53,F,black,07,C02,,,9,9,66,2,A1,"nan,nan"
100,G100_B66_10,111006610,933000320947010,RM,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:43,12/12/2023 11:05:53,F,black,07,D02,,,9,9,66,2,A1,"nan,nan"
100,G100_B66_11,111006611,933000320947005,RB,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:43,12/12/2023 11:05:53,F,black,07,E02,,,9,9,66,2,A1,"nan,nan"
100,G100_B66_12,111006612,933000320882000,RC,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:43,12/12/2023 11:05:53,F,black,07,F02,,,9,9,66,2,A1,"nan,nan"
100,G100_B66_13,111006613,933000320881999,LMRM,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:43,12/12/2023 11:10:05,F,black,07,G02,,,9,9,66,2,B1,"nan,nan"
100,G100_B66_14,111006614,933000320881998,LBRB,G99_B67_07,G99_B10_03,11/21/2023 10:44:35,12/12/2023 10:29:43,12/12/2023 11:10:05,F,black,07,H02,,,9,9,66,2,B1,"nan,nan"
100,G100_B67_01,111006701,933000320980765,LT,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:24,12/8/2023 9:17:44,M,albino,06,A03,,,11,11,67,3,B5,"nan,nan"
100,G100_B67_02,111006702,933000320980761,LM,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:24,12/8/2023 9:17:44,M,albino,06,B03,,,11,11,67,3,B5,"nan,nan"
100,G100_B67_03,111006703,933000320980770,LB,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:24,12/8/2023 9:17:44,M,brownhood,06,C03,,,11,11,67,3,B5,"nan,nan"
100,G100_B67_04,111006704,933000320980766,LC,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:24,12/8/2023 9:17:44,M,blackhood,06,D03,,,11,11,67,3,B5,"nan,nan"
100,G100_B67_05,111006705,933000320980769,LTRT,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:24,12/8/2023 9:20:46,M,blackhood,06,E03,,,11,11,67,3,C5,"nan,nan"
100,G100_B67_06,111006706,933000320980758,LTRM,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:24,12/8/2023 9:20:46,M,brown,06,F03,,,11,11,67,3,C5,"nan,nan"
100,G100_B67_09,111006709,933000320980768,RT,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:51,12/8/2023 9:25:18,F,albino,06,G03,,,11,11,67,3,D5,"nan,nan"
100,G100_B67_10,111006710,933000320980767,RM,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:51,12/8/2023 9:25:18,F,blackhood,06,H03,,,11,11,67,3,D5,"nan,neck wound - treating"
100,G100_B67_11,111006711,933000320980759,RB,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:51,12/8/2023 9:25:18,F,black,06,A04,,,11,11,67,3,D5,"nan,nan"
100,G100_B67_12,111006712,933000320980751,RC,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:51,12/8/2023 9:25:18,F,black,06,B04,,,11,11,67,3,D5,"nan,nan"
100,G100_B67_13,111006713,933000320980757,LMRM,G99_B68_07,G99_B58_03,11/15/2023 10:40:12,12/8/2023 8:31:51,12/8/2023 9:31:02,F,black,06,C04,,,11,11,67,3,B6,"nan,nan"
100,G100_B68_01,111006801,933000320882104,LT,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:13,12/14/2023 10:46:14,M,albino,07,E05,,,10,10,68,2,D2,"nan,nan"
100,G100_B68_02,111006802,933000320882106,LM,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:13,12/14/2023 10:46:14,M,albino,07,F05,,,10,10,68,2,D2,"nan,nan"
100,G100_B68_03,111006803,933000320882120,LB,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:13,12/14/2023 10:46:14,M,brown,07,G05,,,10,10,68,2,D2,"nan,nan"
100,G100_B68_04,111006804,933000320882105,LC,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:13,12/14/2023 10:46:14,M,brown,07,H05,,,10,10,68,2,D2,"nan,nan"
100,G100_B68_09,111006809,933000320882111,RT,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:43,12/14/2023 10:54:55,F,albino,07,A06,,,10,10,68,2,E2,"nan,nan"
100,G100_B68_10,111006810,933000320882107,RM,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:43,12/14/2023 10:54:55,F,albino,07,B06,,,10,10,68,2,E2,"nan,nan"
100,G100_B68_11,111006811,933000320882109,RB,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:43,12/14/2023 10:54:55,F,albino,07,C06,,,10,10,68,2,E2,"nan,nan"
100,G100_B68_12,111006812,933000320882108,RC,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:43,12/14/2023 10:54:55,F,brown,07,D06,,,10,10,68,2,E2,"nan,ACTUALLY LMRM"
100,G100_B68_13,111006813,933000320946572,LMRM,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:43,12/14/2023 11:06:07,F,brown,07,E06,,,10,10,68,2,A3,"nan,nan"
100,G100_B68_14,111006814,933000320882115,LBRB,G99_B68_08,G99_B43_02,11/23/2023 10:10:32,12/14/2023 9:52:43,12/14/2023 11:06:07,F,brown,07,F06,,,10,10,68,2,A3,"nan,nan"
100,G100_B69_01,111006901,933000320978227,LT,G99_B69_05,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:04,12/8/2023 9:35:00,M,brownhood,06,D04,,,9,9,69,3,E5,"nan,nan"
100,G100_B69_02,111006902,933000320978233,LM,G99_B69_05,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:04,12/8/2023 9:35:00,M,blackhood,06,E04,,,9,9,69,3,E5,"nan,nan"
100,G100_B69_03,111006903,933000320978230,LB,G99_B69_05,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:04,12/8/2023 9:35:00,M,blackhood,06,F04,,,9,9,69,3,E5,"nan,nan"
100,G100_B69_09,111006909,933000320978234,RT,G99_B60_01,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:37,12/8/2023 9:39:38,F,brownhood,06,G04,,,9,9,69,3,A6,"nan,nan"
100,G100_B69_10,111006910,933000320978231,RM,G99_B60_01,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:37,12/8/2023 9:39:38,F,brown,06,H04,,,9,9,69,3,A6,"nan,nan"
100,G100_B69_11,111006911,933000320978235,RB,G99_B60_01,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:37,12/8/2023 9:39:38,F,brown,06,A05,,,9,9,69,3,A6,"nan,nan"
100,G100_B69_12,111006912,933000320978229,RC,G99_B60_01,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:37,12/8/2023 9:39:38,F,brown,06,B05,,,9,9,69,3,A6,"nan,nan"
100,G100_B69_13,111006913,933000320978228,LMRM,G99_B60_01,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:37,12/8/2023 9:42:44,F,brown,06,C05,,,9,9,69,3,B6,"nan,nan"
100,G100_B69_14,111006914,933000320980756,LBRB,G99_B60_01,G99_B60_01,11/14/2023 9:36:13,12/8/2023 8:34:37,12/8/2023 9:42:44,F,black,06,D05,,,9,9,69,3,B6,"nan,nan"
100,G100_B70_01,111007001,933000320882114,LT,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:26,12/14/2023 11:12:25,M,albino,07,G06,,,11,11,70,2,B3,"nan,nan"
100,G100_B70_02,111007002,933000320882121,LM,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:26,12/14/2023 11:12:25,M,brownhood,07,H06,,,11,11,70,2,B3,"nan,nan"
100,G100_B70_03,111007003,933000320882101,LB,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:26,12/14/2023 11:12:25,M,brownhood,07,A07,,,11,11,70,2,B3,"nan,nan"
100,G100_B70_05,111007005,933000320882112,LTRT,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:26,12/14/2023 11:20:16,M,brownhood,07,C07,,,11,11,70,2,C3,"nan,nan"
100,G100_B70_06,111007006,933000320882119,LTRM,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:26,12/14/2023 11:20:16,M,brownhood,07,D07,,,11,11,70,2,C3,"nan,nan"
100,G100_B70_07,111007007,933000320882113,LTRB,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:26,12/14/2023 11:20:16,M,brownhood,07,E07,,,11,11,70,2,C3,"nan,nan"
100,G100_B70_08,111007008,933000320946551,LTRC,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:26,12/14/2023 11:20:16,M,brownhood,07,F07,,,11,11,70,2,C3,"nan,nan"
100,G100_B70_09,111007009,933000320882117,RT,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:54,12/14/2023 11:25:01,F,brownhood,07,G07,,,11,11,70,2,D3,"nan,nan"
100,G100_B70_10,111007010,933000320882122,RM,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:54,12/14/2023 11:25:01,F,brownhood,07,H07,,,11,11,70,2,D3,"nan,nan"
100,G100_B70_11,111007011,933000320882116,RB,G99_B69_07,G99_B34_03,11/23/2023 10:10:39,12/14/2023 9:54:54,12/14/2023 11:25:01,F,brownhood,07,A08,,,11,11,70,2,D3,"nan,nan"
